"Message","Truth","Experiment"
"all in all, trying to save some money on this player resulted in me shelling a great deal more when i purchased a much nicer dvd vcr combo player to make up for blazing crappiness of this very embarassing gift.",-1,"train_neg"
"great - for the first three hours.",-1,"train_neg"
"i was impressed by this very inexpensive player.for the first three hours, and then it died.",-1,"train_neg"
"i was told that it is no longer available, so there must be something really wrong with it.",-1,"train_neg"
"you get what you pay for.",-1,"train_neg"
"there are a couple of quirks that were a bit annoying like having to actually press the power button before the tray will open (my prev.",-1,"train_neg"
"machine did it automatically), and the fact that the external display is too small and too faded to read from any significant distance.",-1,"train_neg"
"i get to chapter 34 and everything freezes!",-1,"train_neg"
"ok, that happens, so i try to skip the chapter.",-1,"train_neg"
"nothing!",-1,"train_neg"
"i try navigating to a chapter past 34 via the menu and it wouldn't do it!",-1,"train_neg"
"i try navigating using the player's built in menu, and it still wouldn't work!",-1,"train_neg"
"my next thought was that the dvd must be damaged.",-1,"train_neg"
"upon inspection i did find a small scratch on the surface and figured that to be the cause.",-1,"train_neg"
"i decided to check one more thing though and plugged in my 3-year - old unit again just to see.",-1,"train_neg"
"guess where this unit is headed?",-1,"train_neg"
"yup, right back for a refund!",-1,"train_neg"
"more trouble than it's worth times 10. i was so excited about the price and reviews of this dvd player.",-1,"train_neg"
"i am even a bit technology oriented, so i thought it would be a breeze to set this up.",-1,"train_neg"
"unfortunately, the player would not read any of my region one dvds.",-1,"train_neg"
"i called apex's support number numerous times but it just kept ringing.",-1,"train_neg"
"i hope that amazon will let me trade it for a different, more trusted brand of dvd player.",-1,"train_neg"
"apex 2600. the one i purchased for a frend as a gift will not read any dvd disc.",-1,"train_neg"
"guess i will return it for an exchange and hope for the best with the new one.",-1,"train_neg"
"so far not going to get a good review.",-1,"train_neg"
"a disipointed customer.",-1,"train_neg"
"hit and miss.",-1,"train_neg"
"that is where my satisfaction ends.",-1,"train_neg"
"however, it has failed to deliver on quality.",-1,"train_neg"
"it does not only have difficulty playing jpegs, it even has trouble properly playing dvd movies.",-1,"train_neg"
"on several different occasions it has displayed "" no disc "" with a disc inside.",-1,"train_neg"
"after reading several other reviews this appears to be relatively common.",-1,"train_neg"
"i read in consumer reports that apex is a reliable brand, but with my experience and reading the other reviews, i think i will be doing a little more homework before considering another apex product.",-1,"train_neg"
"i am returning mine for a replacement, but if i receive another ad-2600 with the same or similar problems i will not only return it for a refund, but never buy another apex product in the future.",-1,"train_neg"
"i guess you get what you pay for.",-1,"train_neg"
"the ad2600 had false silver plate instead of play display.",-1,"train_neg"
"the 2600 had false silver plate instead of play display.",-1,"train_neg"
"bait and switch.",-1,"train_neg"
"picture on web site clearly has the play display pictured, yet false silver plate.",-1,"train_neg"
"clearly a large lawsuit if i were so inclined.",-1,"train_neg"
"no go on most formats.",-1,"train_neg"
"however, it does not play windows media and i can not get it to play any of my divx rips.",-1,"train_neg"
"i guess that i can not complain since it does not actually claim to play vcd / svcd formats, but others say they can.",-1,"train_neg"
"can't say whether i rec'd an "" updated "" model but it will not read dvd + rw's or vcd's for me.",-1,"train_neg"
"i don't have a dvd + r to try  so.",-1,"train_neg"
"well, not with this one.",-1,"train_neg"
"only problem, if you think it's going to be delivered in the 24hrs amazon claims, don't hold your breath.",-1,"train_neg"
"however, i don't know the dvd's performance on a heavy load of every-day viewing.",-1,"train_neg"
"ensure you get a larger flash, 128 or 256, some are selling with the larger flash, 32mb will do in a pinch but you'll quickly want a larger flash card as with any of the 4mp cameras.",-1,"train_neg"
"some things that i didn't like (but hey.",-1,"train_neg"
"nothing is perfect).",-1,"train_neg"
"* main dial is not backlit.",-1,"train_neg"
"* lens visible in optical viewfinder.",-1,"train_neg"
"flaws?",-1,"train_neg"
"the lens is visible in the viewfinder when the lens is set to the wide angle, but since i use the lcd most of the time, this is not really much of a bother to me.",-1,"train_neg"
"still i am a little suprised that canon did not correct this design flaw before releasing the camera.",-1,"train_neg"
"the reason i rated it a four is because of that darn diopter adjustment dial.",-1,"train_neg"
"its very small and hard to turn so you can't get an accurate adjustment (for those of you who don't know what a diopter adjustment is, it is to adjust the focus of the viewfinder to your eyesight.)",-1,"train_neg"
"negatives  1) quite bulky (it's about the same size as my minolta vectis s-1 aps slr) and uses a heavy battery, although not very solid as it is contructed mostly of plastic (unlike canon's elph line)  2) not very ergonomical - you'll find even for a point-and-shoot lens)  4) the viewfinder is borderuer lcd scoying.",-1,"train_neg"
"the only two minor issues i have with the camera are the lens cap (it is not very snug and can come off too easily) and the lens itself (it partially obstructs the view through the viewfinder but not views through the lcd).",-1,"train_neg"
"don't get fooled by the 5 megapixel marketing hype.",-1,"train_neg"
"unless you want to print murals, you don't need it.",-1,"train_neg"
"i would recommend a larger compact-flash card, at least 128 mb.",-1,"train_neg"
"at the same time, i wanted my wife to not be intimidated by knobs and buttons.",-1,"train_neg"
"i tried out some other brands in the stores, and was disappointed by the battery life of the other company; plus what you see in the lcd (no optical finder) isn't what you get - not even for color; the output was less than i expected.",-1,"train_neg"
"warning - i did read the manual!",-1,"train_neg"
"it doesn't do you any good if a camera has all the features but you can't access them quickly when you need them!",-1,"train_neg"
"i would recomend that you purchase a lexar media cf for the camera as the sandisk card that comes packaged is too small and too slow!",-1,"train_neg"
"if you are looking for a very simple point and shoot camera, this is probably not what you are looking for.",-1,"train_neg"
"the only drawback is the viewfinder is slightly blocked by the lens.",-1,"train_neg"
"noise level this camera has significantly more noise at iso 100 than the nikon 4500.",-1,"train_neg"
"i wish canon would work out some way for that issue.",-1,"train_neg"
"the zooming lever is shaky, i hope it does not operate mechanically, otherwise you'll feel uneasy.",-1,"train_neg"
"ok for a digital camera maybe it is my lack of experience, but i found shots with this camera very disappointing.",-1,"train_neg"
"it was (i sold it after a few months) too expensive for the shots that i got.",-1,"train_neg"
"sure it had all the features, but when i tried to shoot a girl's basketball game it just wan't up to the task.",-1,"train_neg"
"i don't think i was asking too much.",-1,"train_neg"
"i found that low light situations combined with any sort of action left this camera in the dust.",-1,"train_neg"
"sure, i adjusted the film speed to 400.  the grain was terrible.",-1,"train_neg"
"well flash photos are never great, and there was still a lot of noise.",-1,"train_neg"
"getting the printer to help output them was another tale.",-1,"train_neg"
"for simple point and shoot photography, consider a cheaper digital.",-1,"train_neg"
"you don't need the extra resolution or the cost.",-1,"train_neg"
"then again a one time use camera may do just as well.",-1,"train_neg"
"me, i am going with a leica minilux (the g3 was replacing mine which was stolen).",-1,"train_neg"
